Time [ms],Altitude [m],Latitude [°],Longitude [°],Pressure[hPa],Temp[°C],gX[°],gY[°],gZ[°],acX[ms^2],acY[ms^2],acZ[ms^2],State[x]
40602.0,300.63,49.242667,16.556333,97765.21,34.19,16.91,33.33,-42.91,0.15,0.93,0.46,6
40618.0,300.74,49.242667,16.556333,97765.9,34.19,17.52,29.97,-39.55,0.11,0.9,0.32,6
40634.0,300.67,49.242667,16.556333,97764.54,34.19,18.55,-6.9,-31.43,0.01,1.0,0.4,6
40649.0,300.57,49.242667,16.556333,97765.34,34.2,14.28,10.5,-25.51,0.0,1.02,0.25,6
40665.0,300.62,49.242667,0.055,97766.51,34.2,9.03,-12.15,-14.89,-0.04,1.1,0.29,6
40680.0,300.71,49.242667,0.055,97765.91,34.2,4.27,11.72,-9.64,-0.03,1.0,0.29,6
40695.0,300.72,49.242667,0.055,97764.87,34.2,2.62,-8.0,-4.03,-0.02,1.02,0.27,6
40711.0,300.69,49.242667,0.055,97764.77,34.2,-3.42,9.16,-3.85,-0.02,1.02,0.28,6
40726.0,300.73,49.242667,0.0,97765.16,34.2,-8.06,-12.7,-1.4,0.04,1.0,0.24,6
40741.0,300.63,49.242667,0.0,97764.7,34.2,-12.76,-4.64,1.77,0.02,0.96,0.25,6
40756.0,300.62,49.242667,0.0,97765.79,34.2,-14.89,16.6,4.39,0.01,0.98,0.16,6
40772.0,300.61,49.242667,0.0,97765.98,34.2,-13.92,1.95,5.55,0.04,0.93,0.26,6
40788.0,300.68,49.242667,0.0,97766.12,34.2,-10.93,13.85,2.56,0.04,0.96,0.24,6
40804.0,300.71,49.242667,0.0,97765.22,34.2,-12.33,9.03,-0.37,0.01,0.94,0.24,6
40820.0,300.75,49.242667,0.0,97764.94,34.2,-12.94,11.11,-5.62,0.04,0.98,0.33,6
40836.0,300.68,49.242667,0.0,97764.48,34.2,-14.71,-4.7,-12.15,0.04,0.99,0.33,6
40852.0,300.58,49.242667,0.0,97765.25,34.2,-15.62,-13.98,-20.26,0.07,0.98,0.36,6
40867.0,300.52,49.242667,0.0,97766.46,34.2,-16.17,-25.27,-25.88,0.03,0.98,0.42,6
40883.0,300.54,49.242667,0.0,97767.17,34.2,-13.79,-38.15,-29.85,0.06,0.94,0.41,6
40899.0,300.56,49.242667,0.0,97766.85,34.2,-11.41,-27.71,-33.2,-0.01,0.93,0.45,6
40915.0,300.57,49.242667,0.0,97766.65,34.2,-3.11,-37.23,-31.13,-0.01,0.92,0.47,6
40931.0,300.6,49.242667,0.0,97766.52,34.2,4.21,-30.4,-30.76,-0.02,0.93,0.54,6
40946.0,300.64,49.242667,0.0,97766.14,34.2,10.99,-43.76,-28.75,0.0,0.94,0.52,6
40962.0,300.63,49.242667,0.0,97765.77,34.2,4.03,-44.92,-32.1,0.01,0.94,0.51,6
40978.0,300.56,49.242667,0.0,97765.83,34.2,-6.53,-95.58,-32.04,-0.03,0.95,0.39,6
40994.0,300.55,49.242667,0.0,97766.71,34.2,-22.34,-70.8,-28.08,-0.09,0.93,0.55,6
41010.0,300.5,49.242667,0.0,97766.73,34.2,-20.94,-78.55,-11.23,-0.04,0.83,0.53,6
41025.0,300.57,49.242667,0.0,97767.35,34.2,-16.11,-65.0,10.5,-0.14,0.86,0.63,6
41040.0,300.6,49.242667,0.0,97766.54,34.2,-9.28,-32.23,34.24,-0.02,0.77,0.52,6
41056.0,300.7,49.242667,0.0,97766.23,34.2,-8.97,-68.05,49.07,0.13,0.72,0.45,6
41072.0,300.7,49.242667,0.0,97765.06,34.2,-17.7,-52.37,53.04,0.25,0.78,0.43,6
41088.0,300.64,49.242667,0.0,97765.05,34.2,-32.41,-48.83,51.88,0.26,0.72,0.5,6
41104.0,300.69,49.242667,0.0,97765.67,34.2,-47.12,-41.63,47.91,0.25,0.79,0.55,6
41119.0,300.71,49.242667,0.0,97765.16,34.2,-64.82,-26.73,38.7,0.37,0.73,0.6,6
41135.0,300.72,49.242667,0.0,97764.88,34.2,-75.32,-46.57,26.18,0.42,0.68,0.66,6
41151.0,300.8,49.242667,0.0,97764.74,34.2,-77.64,-33.02,7.93,0.41,0.63,0.78,6
41166.0,300.79,49.242667,0.0,97763.8,34.2,-73.61,-81.05,-5.31,0.58,0.58,0.66,6
41181.0,300.8,49.242667,0.0,97763.98,34.2,-69.89,-77.21,-27.1,0.52,0.58,0.8,6
41197.0,300.84,49.242667,0.0,97763.9,34.2,-61.1,-70.19,-43.88,0.58,0.46,0.79,6
41213.0,300.84,49.242667,0.0,97763.38,34.2,-46.75,-74.46,-50.66,0.51,0.5,0.79,6
41229.0,300.82,49.242667,0.0,97763.38,34.2,-39.0,-66.89,-50.9,0.54,0.55,0.72,6
41245.0,300.82,49.242667,0.0,97763.66,34.2,-37.41,-70.86,-42.72,0.53,0.54,0.58,6
41260.0,300.74,49.242667,0.0,97763.65,34.2,-42.11,-28.2,-34.61,0.48,0.62,0.68,6
41275.0,300.71,49.242667,0.0,97764.53,34.2,-46.08,-20.2,-26.25,0.54,0.6,0.6,6
41290.0,300.68,49.242667,0.0,97764.91,34.2,-57.62,-18.74,-25.27,0.49,0.61,0.66,6
41306.0,300.6,49.242667,0.0,97765.28,34.2,-57.31,-23.38,-23.56,0.53,0.53,0.73,6
41321.0,300.64,49.242667,0.0,97766.23,34.2,-55.85,-26.37,-25.76,0.56,0.47,0.71,6
41337.0,300.65,49.242667,0.0,97765.69,34.2,-46.57,-36.07,-25.63,0.54,0.44,0.75,6
41353.0,300.62,49.242667,0.0,97765.61,34.2,-37.41,-29.36,-25.45,0.59,0.35,0.68,6
41368.0,300.56,49.242667,0.0,97765.93,34.2,-29.05,3.17,-29.97,0.61,0.45,0.75,6
41384.0,300.62,49.2425,0.0,97766.68,34.2,-21.0,-47.18,-25.7,0.61,0.54,0.68,6
41399.0,300.74,49.2425,0.0,97765.94,34.2,-13.37,-10.38,-20.26,0.59,0.53,0.72,6
41415.0,300.68,49.2425,0.0,97764.59,34.2,-7.2,22.28,-14.53,0.64,0.65,0.65,6
41430.0,300.57,49.2425,16.556333,97765.22,34.2,-12.51,8.42,-17.76,0.56,0.65,0.6,6
41446.0,300.67,49.2425,16.556333,97766.58,34.2,-13.18,2.38,-10.5,0.47,0.62,0.63,6
41462.0,300.7,49.2425,16.556333,97765.4,34.2,-12.82,12.94,-2.87,0.5,0.61,0.63,6
41477.0,300.62,49.2425,16.556333,97765.05,34.2,-17.09,-4.03,-2.38,0.54,0.59,0.58,6
41493.0,300.6,49.2425,16.556333,97765.95,34.2,-18.31,-0.37,-2.26,0.53,0.56,0.55,6
41509.0,300.62,49.2425,16.556333,97766.25,34.2,-14.77,-3.72,4.03,0.48,0.54,0.59,6
41524.0,300.63,49.2425,16.556333,97765.94,34.2,-12.76,-6.41,12.15,0.55,0.52,0.54,6
41540.0,300.51,49.2425,16.556333,97765.87,34.2,-15.01,11.84,12.88,0.58,0.51,0.65,6
41556.0,300.6,49.2425,16.556333,97767.2,34.2,-12.57,-3.97,11.72,0.65,0.53,0.63,6
41572.0,300.57,49.2425,16.556333,97766.23,34.2,-6.53,34.12,8.61,0.62,0.47,0.89,6
41587.0,300.61,49.2425,16.556333,97766.56,34.2,-0.18,33.63,3.6,0.65,0.55,0.78,6
41603.0,300.69,49.2425,16.556333,97766.04,34.2,2.14,47.06,-6.53,0.58,0.46,0.8,6
41618.0,300.7,49.2425,16.556333,97765.19,34.2,16.36,11.78,-9.34,0.44,0.46,0.92,6
41634.0,300.68,49.2425,16.556333,97765.08,34.2,28.99,19.84,-9.16,0.56,0.47,0.65,6
41650.0,300.58,49.2425,16.556333,97765.27,34.2,35.34,14.04,-6.04,0.35,0.55,0.71,6
41665.0,300.57,49.2425,38.116667,97766.45,34.2,30.94,46.33,-2.08,0.55,0.58,0.56,6
41681.0,300.55,49.2425,38.116667,97766.55,34.2,25.09,31.01,8.3,0.36,0.59,0.76,6
41696.0,300.49,49.2425,38.116667,97766.8,34.2,22.46,-11.29,19.65,0.39,0.65,0.7,6
41712.0,300.51,2.583333,0.316667,97767.46,34.2,23.38,6.47,26.98,0.29,0.65,0.8,6
41728.0,300.41,2.583333,0.316667,97767.23,34.2,24.41,11.9,28.02,0.42,0.71,0.65,6
41744.0,300.43,2.583333,0.316667,97768.35,34.2,20.81,23.38,18.55,0.46,0.74,0.68,6
41760.0,300.51,2.583333,0.316667,97768.17,34.2,32.17,-4.52,14.4,0.48,0.67,0.62,6
41775.0,300.44,2.583333,0.316667,97767.23,34.2,48.52,16.6,3.42,0.43,0.6,0.56,6
41790.0,300.45,2.583333,0.316667,97768.04,34.2,55.42,23.74,-6.71,0.51,0.65,0.48,6
41806.0,300.47,2.583333,0.316667,97767.91,34.2,60.3,17.15,-13.49,0.45,0.68,0.49,6
41822.0,300.56,2.583333,0.316667,97767.66,34.2,69.4,-2.62,-15.01,0.5,0.74,0.46,6
41838.0,300.55,2.583333,0.316667,97766.62,34.2,73.3,4.58,-19.78,0.5,0.76,0.25,6
41854.0,300.48,49.2425,0.316667,97766.76,34.2,67.87,-3.78,-23.99,0.44,0.92,0.27,6
41870.0,300.47,49.2425,0.316667,97767.61,34.2,66.83,24.29,-21.85,0.38,1.0,0.29,6
41885.0,300.47,49.2425,0.316667,97767.76,34.2,62.62,11.47,-22.16,0.4,0.92,0.15,6
41900.0,300.46,49.2425,0.316667,97767.7,34.2,48.83,19.47,-31.8,0.3,1.0,0.17,6
41916.0,300.58,49.2425,0.316667,97767.85,34.2,33.57,40.22,-36.68,0.23,0.98,0.03,6
41932.0,300.62,49.2425,0.316667,97766.44,34.2,22.52,6.59,-29.85,0.15,0.97,0.01,6
41948.0,300.58,49.2425,0.316667,97765.96,34.2,16.91,23.99,-18.62,0.15,0.94,0.09,6
41964.0,300.61,49.2425,0.0,97766.39,34.2,17.7,24.23,-8.48,0.15,0.98,0.02,6
41980.0,300.62,49.2425,0.0,97766.07,34.2,18.62,24.35,-4.52,0.21,0.99,0.1,6
41996.0,300.57,49.2425,0.0,97766.0,34.2,22.28,29.05,-2.38,0.18,1.0,-0.03,6
42012.0,300.52,49.2425,0.0,97766.52,34.2,27.47,17.21,-1.22,0.24,0.97,0.0,6
42028.0,300.55,49.2425,0.0,97767.16,34.2,29.91,32.78,1.22,0.19,1.0,-0.1,6
42044.0,300.53,49.2425,0.0,97766.75,34.2,21.55,39.98,-8.24,0.25,1.05,-0.2,6
42060.0,300.48,49.2425,0.0,97767.04,34.2,3.23,29.85,-19.65,0.19,1.1,-0.19,6
42076.0,300.53,49.2425,0.0,97767.58,34.2,-10.25,11.11,-16.91,0.02,0.91,-0.16,6
42091.0,300.45,49.2425,0.0,97767.06,34.2,-16.05,17.46,0.79,0.05,0.96,-0.14,6
42106.0,300.56,49.2425,0.0,97767.95,34.2,-17.52,21.61,4.82,0.22,0.92,-0.14,6
42122.0,300.51,49.2425,0.0,97766.64,34.2,-19.9,20.2,-1.28,0.25,0.95,-0.11,6
42138.0,300.54,49.2425,0.0,97767.29,34.2,-19.1,11.66,-0.61,0.21,0.96,-0.06,6
42154.0,300.5,49.2425,0.0,97766.93,34.2,-11.72,6.41,6.53,0.23,0.93,-0.01,6
42169.0,300.46,49.2425,0.0,97767.4,34.2,-0.18,12.88,12.94,0.26,0.99,0.02,6
42184.0,300.5,49.2425,0.0,97767.83,34.2,4.58,8.06,6.47,0.28,1.12,0.03,6
42200.0,300.44,49.2425,0.0,97767.37,34.2,4.82,6.1,-6.53,0.29,1.06,-0.0,6
42216.0,300.4,49.2425,16.556333,97768.04,34.2,2.14,-8.97,-15.38,0.21,1.07,0.01,6
42232.0,300.39,49.2425,16.556333,97768.52,34.2,2.32,-21.12,-7.87,0.07,0.96,0.04,6
42248.0,300.43,49.2425,16.556333,97768.59,34.2,6.59,-18.01,2.08,0.1,1.02,0.04,6
42264.0,300.45,49.2425,16.556333,97768.16,34.2,4.58,-11.96,-3.85,0.14,0.99,-0.11,6
42280.0,300.4,49.2425,16.556333,97767.96,34.2,1.4,-13.61,-7.45,0.16,0.93,-0.04,6
42296.0,300.4,49.2425,16.556333,97768.52,34.2,3.3,-4.09,-1.77,0.09,0.93,-0.04,6
42312.0,300.49,49.2425,16.556333,97768.55,34.2,8.97,-0.73,7.93,0.11,0.95,-0.06,6
42327.0,300.51,49.2425,16.556333,97767.51,34.2,13.98,1.65,10.99,0.17,0.99,-0.09,6
42342.0,300.47,49.2425,16.556333,97767.18,34.2,14.16,18.19,6.65,0.19,0.99,-0.13,6
42357.0,300.51,49.2425,16.556333,97767.65,34.2,10.99,9.89,-13.31,0.19,1.12,-0.14,6
42372.0,300.43,49.2425,16.556333,97767.23,34.2,5.68,8.24,-24.78,0.2,0.88,-0.28,6
42388.0,300.42,49.2425,16.556333,97768.19,34.2,5.13,-1.4,-16.66,-0.02,0.96,-0.18,6
42404.0,300.52,49.2425,16.556333,97768.26,34.2,8.73,-9.22,-1.34,0.07,1.0,-0.17,6
42420.0,300.38,49.2425,16.556333,97767.16,34.2,9.34,-14.1,-1.1,0.15,0.95,-0.23,6
42436.0,300.36,49.2425,16.556333,97768.7,34.2,10.93,-26.18,-4.39,0.14,0.92,-0.21,6
42452.0,300.36,49.2425,16.556333,97768.98,34.2,12.39,-27.89,-4.03,0.09,0.92,-0.28,6
42467.0,300.39,49.2425,16.556333,97769.01,34.2,12.02,-26.67,0.24,0.1,0.88,-0.36,6
42483.0,300.41,49.2425,16.556333,97768.63,34.2,10.74,-17.4,6.71,0.1,0.93,-0.32,6
42498.0,300.41,49.2425,16.556333,97768.37,34.2,12.02,-14.83,4.52,0.11,0.97,-0.38,6
42513.0,300.47,49.2425,16.556333,97768.38,34.2,12.33,-22.83,-0.18,0.1,0.99,-0.24,6
42529.0,300.46,49.2425,16.556333,97767.72,34.2,17.27,-18.55,-5.8,0.07,0.96,-0.32,6
42545.0,300.55,49.2425,16.556333,97767.81,34.2,15.69,-31.37,-7.39,-0.09,1.0,-0.4,6
42560.0,300.47,49.2425,16.556333,97766.8,34.2,11.29,-27.16,-2.32,-0.06,0.92,-0.38,6
42576.0,300.44,49.2425,16.556333,97767.75,34.2,1.71,-15.44,5.86,-0.06,1.0,-0.5,6
42591.0,300.39,49.2425,16.556333,97768.07,34.2,-6.04,-18.92,5.31,0.01,0.9,-0.38,6
42607.0,300.36,49.2425,16.556333,97768.59,34.2,-6.53,-14.59,2.75,0.04,0.86,-0.38,6
42623.0,300.29,49.2425,16.556333,97768.94,34.2,-3.3,-3.72,1.59,0.01,0.85,-0.38,6
42639.0,300.33,49.2425,16.556333,97769.8,34.2,3.91,10.19,1.53,0.04,0.87,-0.38,6
42655.0,300.36,49.2425,16.5563,97769.29,34.2,8.79,7.69,1.4,0.01,0.97,-0.41,6
42671.0,300.29,49.2425,16.5563,97768.95,34.2,1.83,20.2,3.3,-0.01,0.94,-0.55,6
42686.0,300.35,49.2425,16.5563,97769.77,34.2,-17.82,31.49,-0.18,0.01,1.02,-0.56,6
42702.0,300.3,49.2425,16.5563,97769.16,34.2,-45.17,25.94,-3.97,0.01,0.93,-0.73,6
42717.0,300.35,49.2425,16.5563,97769.64,34.2,-79.96,24.41,11.35,-0.07,1.01,-0.54,6
42733.0,300.3,49.2425,16.5563,97769.12,34.2,-104.0,42.66,29.66,0.01,0.92,-0.3,6
42749.0,300.28,49.2425,16.5563,97769.63,34.2,-106.99,3.05,38.45,0.15,0.84,-0.14,6
42765.0,300.28,49.2425,16.5563,97769.88,34.2,-113.16,26.31,45.96,0.17,0.85,0.06,6
42780.0,300.26,49.2425,16.5563,97769.93,34.2,-113.22,-30.15,55.48,0.24,0.84,0.12,6
42796.0,300.24,49.2425,16.5563,97770.12,34.2,-117.49,-0.43,59.63,0.37,0.81,0.29,6
42812.0,300.28,49.2425,16.5563,97770.45,34.2,-114.81,-21.24,61.95,0.38,0.87,0.31,6
42828.0,300.33,49.2425,16.5563,97769.89,34.2,-112.61,1.71,58.53,0.49,0.78,0.52,6
42843.0,300.3,49.2425,16.5563,97769.35,34.2,-102.17,19.71,50.6,0.46,0.72,0.69,6
42858.0,300.4,49.2425,16.5563,97769.7,34.2,-83.56,-4.39,38.82,0.5,0.67,0.8,6
42874.0,300.48,49.2425,16.5563,97768.58,34.2,-69.15,6.04,28.87,0.55,0.5,0.73,6
42890.0,300.39,49.2425,16.5563,97767.56,34.2,-55.91,-11.05,16.72,0.55,0.47,0.72,6
42905.0,300.44,49.2425,16.5563,97768.7,34.2,-43.64,-16.24,8.24,0.5,0.39,0.73,6
42921.0,300.31,49.2425,16.5563,97768.05,34.2,-35.28,-25.02,1.16,0.54,0.4,0.76,6
42936.0,300.22,49.2425,16.5563,97769.57,34.2,-23.93,-42.66,0.37,0.54,0.4,0.82,6
42952.0,300.28,49.2425,0.0,97770.58,34.2,-8.67,-38.82,1.16,0.59,0.55,0.84,6
42968.0,300.19,49.2425,0.0,97769.98,34.2,22.77,-112.06,-3.97,0.72,0.5,0.93,6
42984.0,300.17,49.2425,0.0,97770.95,34.2,48.83,-176.64,-23.5,1.01,0.54,0.51,6
43000.0,300.12,49.2425,0.0,97771.21,34.2,45.17,-108.95,-43.95,0.71,0.68,0.3,6
43016.0,300.16,49.2425,0.0,97771.74,34.2,30.27,-145.51,-33.57,0.62,0.72,0.14,6
43031.0,300.23,49.2425,0.0,97771.36,34.2,25.94,-135.19,-39.06,0.78,0.48,-0.02,6
43046.0,300.3,49.2425,0.0,97770.53,34.2,26.25,-35.83,-46.75,0.69,0.5,-0.11,6
43062.0,300.33,49.2425,0.0,97769.71,34.2,24.48,-84.78,-80.51,0.84,0.53,-0.28,6
43078.0,300.27,49.2425,0.0,97769.38,34.2,14.47,-27.04,-93.44,0.41,0.57,-0.42,6
43094.0,300.28,49.2425,0.0,97770.06,34.2,18.74,10.68,-66.16,0.53,0.71,-0.02,6
43109.0,300.34,49.2425,0.0,97769.98,34.2,24.72,-1.28,-59.69,0.4,0.84,-0.35,6
43125.0,300.26,49.2425,0.0,97769.27,34.2,18.25,21.48,-48.16,0.55,0.88,-0.48,6
43141.0,300.25,49.2425,0.0,97770.16,34.2,0.0,48.58,-32.1,0.31,1.1,-0.2,6
43157.0,300.27,49.2425,0.0,97770.3,34.2,-21.67,51.09,11.41,0.21,0.93,-0.42,6
43173.0,300.21,49.2425,0.0,97770.08,34.2,-39.92,106.08,48.89,0.24,0.82,-0.04,6
43188.0,300.31,49.2425,0.0,97770.72,34.2,-48.4,99.37,72.14,0.35,0.65,-0.08,6
43203.0,300.39,49.2425,16.556333,97769.57,34.2,-62.07,60.79,83.19,0.44,0.56,0.16,6
43219.0,300.34,49.2425,16.556333,97768.68,34.2,-72.94,105.65,82.09,0.6,0.64,0.11,6
43235.0,300.39,49.2425,16.556333,97769.2,34.2,-68.54,28.08,75.44,0.9,0.57,0.49,6
43251.0,300.27,49.2425,16.556333,97768.66,34.2,-52.49,34.55,58.23,0.98,0.51,0.42,6
43267.0,300.23,49.2425,16.556333,97770.0,34.2,-37.72,72.45,34.91,1.11,0.6,0.52,6
43283.0,300.22,49.2425,16.556333,97770.52,34.2,-29.72,13.43,14.89,0.9,0.63,0.4,6
43298.0,300.2,49.2425,16.556333,97770.59,34.2,-24.54,20.39,6.84,0.82,0.42,0.42,6
43314.0,300.19,49.2425,16.556333,97770.9,34.2,-15.81,11.47,5.92,0.77,0.49,0.48,6
43330.0,300.19,49.2425,16.556333,97771.01,34.2,-5.37,11.9,9.83,0.75,0.42,0.38,6
43345.0,300.23,49.2425,16.556333,97770.95,34.2,-4.21,17.46,9.83,0.8,0.42,0.35,6
43361.0,300.22,49.2425,16.556333,97770.55,34.2,-3.3,-6.84,9.03,0.83,0.41,0.39,6
43377.0,300.21,49.2425,16.556333,97770.68,34.2,-7.08,1.46,7.63,0.93,0.33,0.44,6
43393.0,300.16,49.2425,16.556333,97770.75,34.2,-9.4,16.54,3.72,0.9,0.43,0.54,6
43409.0,300.17,49.2425,16.556333,97771.34,34.2,-12.33,0.67,-1.59,0.96,0.43,0.42,6
43424.0,300.08,49.2425,16.556333,97771.16,34.2,-19.9,27.47,-10.74,0.92,0.47,0.72,6
43440.0,300.02,49.2425,16.556333,97772.29,34.2,-25.7,-14.28,-15.75,0.83,0.39,0.5,6
43456.0,300.01,49.2425,16.556333,97772.97,34.2,-31.19,-6.9,-22.58,0.73,0.36,0.63,6
43471.0,300.13,49.2425,16.556333,97773.12,34.2,-23.5,-34.79,-19.41,0.61,0.39,0.64,6
43487.0,300.19,49.2425,16.556333,97771.66,34.2,-14.71,9.4,-11.41,0.62,0.31,0.51,6
43503.0,300.23,49.2425,16.556333,97771.03,34.2,-9.83,-31.31,-8.48,0.65,0.45,0.57,6
43519.0,300.13,49.2425,16.556333,97770.45,34.2,-2.5,5.98,-5.98,0.73,0.41,0.54,6
43534.0,300.19,49.2425,16.556333,97771.72,34.2,4.82,-29.6,-6.29,0.72,0.54,0.64,6
43550.0,300.17,49.2425,16.556333,97770.93,34.2,15.08,58.9,-0.73,0.79,0.45,0.61,6
43566.0,300.08,49.2425,16.556333,97771.15,34.2,9.83,45.1,4.58,0.76,0.6,0.36,6
43582.0,300.09,49.2425,16.556333,97772.23,34.2,-8.3,33.51,5.07,0.66,0.41,0.45,6
43597.0,300.1,49.2425,16.556333,97772.13,34.2,-9.64,40.53,3.78,0.68,0.35,0.64,6
43613.0,300.21,49.2425,16.556333,97772.03,34.2,-6.84,21.73,-2.14,0.72,0.37,0.52,6
43629.0,300.13,49.2425,16.556333,97770.78,34.2,-12.57,11.41,-7.87,0.71,0.44,0.47,6
43645.0,300.05,49.2425,16.556333,97771.71,34.2,-16.66,-9.34,-12.94,0.75,0.42,0.5,6
43661.0,299.97,49.2425,16.556333,97772.66,34.2,-19.96,-6.96,-17.4,0.76,0.39,0.44,6
43676.0,299.91,49.2425,16.556333,97773.55,34.2,-12.63,4.27,-15.69,0.78,0.46,0.77,6
43692.0,299.87,49.2425,0.0,97774.23,34.2,-4.76,15.08,-13.06,0.77,0.48,0.62,6
43708.0,299.92,49.2425,0.0,97774.7,34.2,-14.59,56.4,-18.31,0.8,0.53,0.69,6
43724.0,299.98,49.2425,0.0,97774.12,34.2,-21.3,6.1,-20.63,0.67,0.6,0.76,6
43740.0,299.95,49.2425,0.0,97773.42,34.2,-24.35,-2.26,-22.28,0.57,0.5,0.82,6
43756.0,299.86,49.2425,0.0,97773.75,34.2,-16.36,-16.72,-16.91,0.53,0.47,0.72,6
43771.0,299.8,49.2425,0.0,97774.88,34.2,-8.97,-6.47,-13.0,0.53,0.39,0.66,6
43787.0,299.77,49.2425,0.0,97775.54,34.2,-2.5,-21.12,-10.19,0.57,0.46,0.66,6
43803.0,299.85,49.2425,0.0,97775.84,34.2,0.67,-18.98,-9.77,0.53,0.49,0.7,6
43818.0,299.9,49.2425,0.0,97774.95,34.2,12.39,-21.79,-8.18,0.63,0.5,0.8,6
43834.0,299.95,49.2425,0.0,97774.32,34.2,19.1,-17.7,-8.85,0.62,0.6,0.6,6
43850.0,299.95,49.2425,0.0,97773.81,34.2,24.05,51.27,-4.33,0.71,0.59,0.62,6
43866.0,300.05,49.2425,0.0,97773.83,34.2,15.44,31.43,-0.12,0.55,0.68,0.43,6
43882.0,300.01,49.2425,0.0,97772.6,34.2,3.36,13.24,4.03,0.49,0.61,0.56,6
43898.0,299.95,49.2425,0.0,97773.11,34.2,0.0,9.52,6.53,0.56,0.49,0.53,6
43914.0,299.95,49.2425,0.0,97773.8,34.2,1.04,-9.03,10.68,0.57,0.54,0.45,6
43929.0,299.96,49.2425,0.0,97773.77,34.2,-0.43,8.97,12.45,0.65,0.57,0.54,6
43944.0,299.9,49.2425,0.0,97773.64,34.2,2.62,-24.72,14.65,0.71,0.56,0.51,6
43959.0,299.88,49.2425,0.0,97774.4,34.2,1.71,-18.98,17.58,0.72,0.57,0.49,6
43975.0,299.87,49.2425,0.0,97774.61,34.2,3.17,11.35,20.39,0.71,0.56,0.63,6
43991.0,299.98,49.2425,0.0,97774.74,34.2,0.24,8.79,23.68,0.7,0.55,0.48,6
44007.0,300.04,49.2425,0.0,97773.38,34.2,-13.61,34.48,18.01,0.72,0.55,0.6,6
44023.0,299.97,49.2425,0.0,97772.74,34.2,-19.59,22.83,12.08,0.66,0.47,0.67,6
44039.0,300.06,49.2425,0.0,97773.52,34.2,-16.85,14.04,6.29,0.67,0.36,0.66,6
44055.0,300.05,49.2425,0.0,97772.45,34.2,-10.8,23.86,-0.31,0.65,0.35,0.66,6
44071.0,300.09,49.2425,0.0,97772.6,34.2,-2.01,23.68,-4.33,0.63,0.41,0.66,6
44086.0,300.11,49.2425,0.0,97772.19,34.2,3.78,-6.71,-7.45,0.57,0.43,0.74,6
44101.0,300.09,49.2425,0.0,97771.91,34.2,11.96,29.54,-3.05,0.57,0.47,0.8,6
44116.0,299.95,49.2425,0.0,97772.12,34.2,21.55,-0.92,5.92,0.52,0.58,0.81,6
44131.0,299.89,49.2425,0.0,97773.74,34.2,25.33,67.5,13.73,0.61,0.68,0.73,6
44151.0,299.86,49.2425,0.0,97774.5,34.2,16.17,20.94,17.09,0.54,0.7,0.6,6
44167.0,299.78,49.2425,0.0,97774.81,34.2,3.42,38.39,21.73,0.41,0.65,0.62,6
44182.0,299.84,49.2425,0.0,97775.8,34.2,-1.77,10.62,29.3,0.54,0.45,0.52,6
44198.0,299.88,49.2425,0.0,97775.11,34.2,-6.29,6.77,29.91,0.56,0.46,0.57,6
44214.0,299.78,49.2425,0.0,97774.55,34.2,-9.03,28.26,25.09,0.61,0.45,0.57,6
44230.0,299.88,49.2425,0.0,97775.73,34.2,-9.09,-3.85,19.04,0.7,0.36,0.65,6
44246.0,299.82,49.2425,0.0,97774.63,34.2,-4.52,2.14,15.14,0.69,0.38,0.71,6
44262.0,299.95,49.2425,0.0,97775.26,34.2,-1.53,10.38,13.67,0.69,0.45,0.82,6
44278.0,299.81,49.2425,0.0,97773.74,34.2,-5.62,4.33,9.34,0.69,0.45,0.73,6
44294.0,299.79,49.2425,0.0,97775.38,34.2,-14.1,0.85,5.0,0.65,0.41,0.78,6
44310.0,299.84,49.2425,0.0,97775.66,34.2,-23.62,-10.01,-1.71,0.64,0.43,0.67,6
44326.0,299.87,49.2425,0.0,97775.02,34.2,-22.34,-0.67,-2.08,0.57,0.34,0.77,6
44342.0,299.95,49.2425,0.0,97774.72,34.2,-15.2,3.72,0.61,0.59,0.3,0.62,6
44358.0,299.94,49.2425,0.0,97773.73,34.2,-11.54,32.47,-1.95,0.59,0.32,0.67,6
44373.0,299.97,49.2425,8.516667,97773.84,34.2,-3.42,69.82,-4.39,0.54,0.3,0.74,6
44388.0,299.97,49.2425,8.516667,97773.49,34.21,6.84,52.98,-3.72,0.4,0.34,0.91,6
44404.0,299.99,49.2425,8.516667,97773.56,34.2,15.14,151.92,-1.95,0.56,0.41,0.83,6
44420.0,299.92,49.2425,8.516667,97773.34,34.2,19.71,44.68,9.64,0.29,0.47,0.91,6
44436.0,299.82,49.2425,8.516667,97774.09,34.21,15.38,155.82,10.07,0.32,0.44,0.97,6
44452.0,299.8,49.2425,8.516667,97775.33,34.21,9.7,93.08,28.38,0.14,0.43,0.91,6
44468.0,299.82,49.2425,8.516667,97775.56,34.21,-6.47,103.03,39.12,0.07,0.55,0.68,6
44484.0,299.78,49.2425,8.516667,97775.3,34.2,-23.44,109.38,30.52,0.04,0.44,0.81,6
44499.0,299.91,49.2425,8.516667,97775.76,34.21,-29.36,122.68,11.6,-0.07,0.33,0.87,6
44514.0,299.86,49.2425,8.516667,97774.3,34.21,-31.56,52.92,0.85,-0.13,0.36,0.96,6
44530.0,299.84,49.2425,8.516667,97774.86,34.2,-33.08,68.66,-19.1,-0.16,0.34,0.85,6
