Time [ms],Altitude [m],Latitude [°],Longitude [°],NumSatellites[x],HDOP[x],valid[x],Pressure[hPa],Temp[°C],Battery[V],gX[°],gY[°],gZ[°],acX[ms^2],acY[ms^2],acZ[ms^2],State[x]
248477,376.46,49.766890,18.235011,0,0,0,96884.85,30.51,8.33,,,,,,,1
248596,376.41,49.766890,18.235011,0,0,0,96884.85,30.51,8.33,,,,,,,1
248802,376.40,49.766890,18.235011,0,0,0,96884.85,30.51,8.33,,,,,,,1
249118,376.40,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
249498,376.40,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
249807,376.49,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
249927,376.60,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
250322,376.66,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
250625,376.59,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
250888,376.60,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
251008,376.60,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
251241,376.71,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
252068,376.62,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
253127,376.76,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
254086,376.37,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
255238,376.69,49.766890,18.235011,0,0,0,96885.82,30.51,8.33,,,,,,,1
255955,376.69,49.766890,18.235011,0,0,0,96880.41,30.46,8.33,,,,,,,1
256161,376.69,49.766890,18.235011,0,0,0,96880.41,30.46,8.33,,,,,,,1
256301,376.64,49.766890,18.235011,0,0,0,96880.41,30.46,8.34,,,,,,,1
257072,376.64,49.766890,18.235011,0,0,0,96880.41,30.46,8.34,,,,,,,1
258208,376.50,49.766890,18.235011,0,0,0,96880.41,30.46,8.34,,,,,,,1
259231,376.33,49.766890,18.235011,0,0,0,96880.41,30.46,8.34,,,,,,,1
260262,376.31,49.766890,18.235011,0,0,0,96880.41,30.46,8.34,,,,,,,1
261071,376.31,49.766890,18.235011,0,0,0,96880.41,30.46,8.34,,,,,,,1
261206,376.30,49.766890,18.235011,0,0,0,96880.41,30.46,8.33,,,,,,,1
262199,376.58,49.766890,18.235011,0,0,0,96880.41,30.46,8.33,,,,,,,1
263122,376.80,49.766890,18.235011,0,0,0,96880.41,30.46,8.33,,,,,,,1
264352,376.66,49.766890,18.235011,0,0,0,96880.41,30.46,8.33,,,,,,,1
265155,376.76,49.766890,18.235011,0,0,0,96880.41,30.46,8.33,,,,,,,1
265762,376.76,49.766890,18.235011,0,0,0,96882.48,30.37,8.33,,,,,,,1
266194,376.76,49.766890,18.235011,0,0,0,96882.48,30.37,8.33,,,,,,,1
266306,376.73,49.766890,18.235011,0,0,0,96882.48,30.37,8.30,,,,,,,1
267186,376.72,49.766890,18.235011,0,0,0,96882.48,30.37,8.30,,,,,,,1
268239,376.67,49.766890,18.235011,0,0,0,96882.48,30.37,8.30,,,,,,,1
269229,376.41,49.766890,18.235011,0,0,0,96882.48,30.37,8.30,,,,,,,1
270067,376.52,49.766890,18.235011,0,0,0,96882.48,30.37,8.30,,,,,,,1
270905,376.52,49.766890,18.235011,0,0,0,96882.48,30.37,8.30,,,,,,,1
271066,376.06,49.766890,18.235011,0,0,0,96882.48,30.37,8.33,,,,,,,1
272241,376.12,49.766890,18.235011,0,0,0,96882.48,30.37,8.33,,,,,,,1
273160,376.57,49.766890,18.235011,0,0,0,96882.48,30.37,8.33,,,,,,,1
274071,375.91,49.766890,18.235011,0,0,0,96882.48,30.37,8.33,,,,,,,1
275412,376.02,49.766890,18.235011,0,0,0,96882.48,30.37,8.33,,,,,,,1
275723,376.02,49.766890,18.235011,0,0,0,96887.26,30.28,8.33,,,,,,,1
276226,376.02,49.766890,18.235011,0,0,0,96887.26,30.28,8.33,,,,,,,1
276362,376.27,49.766890,18.235011,0,0,0,96887.26,30.28,8.33,,,,,,,1
277252,375.90,49.766890,18.235011,0,0,0,96887.26,30.28,8.33,,,,,,,1
278276,376.03,49.766890,18.235011,0,0,0,96887.26,30.28,8.33,,,,,,,1
279302,376.12,49.766890,18.235011,0,0,0,96887.26,30.28,8.33,,,,,,,1
280120,376.02,49.766890,18.235011,0,0,0,96887.26,30.28,8.33,,,,,,,1
280896,376.02,49.766890,18.235011,0,0,0,96887.26,30.28,8.33,,,,,,,1
281141,376.01,49.766890,18.235011,0,0,0,96887.26,30.28,8.32,,,,,,,1
282168,376.04,49.766890,18.235011,0,0,0,96887.26,30.28,8.32,,,,,,,1
283396,375.73,49.766890,18.235011,0,0,0,96887.26,30.28,8.32,,,,,,,1
284221,375.95,49.766890,18.235011,0,0,0,96887.26,30.28,8.32,,,,,,,1
285147,376.03,49.766890,18.235011,0,0,0,96887.26,30.28,8.32,,,,,,,1
285727,376.03,49.766890,18.235011,0,0,0,96889.02,30.23,8.32,,,,,,,1
286042,376.03,49.766890,18.235011,0,0,0,96889.02,30.23,8.32,,,,,,,1
286287,375.92,49.766890,18.235011,0,0,0,96889.02,30.23,8.32,,,,,,,1
287290,375.81,49.766890,18.235011,0,0,0,96889.02,30.23,8.32,,,,,,,1
288107,375.71,49.766890,18.235011,0,0,0,96889.02,30.23,8.32,,,,,,,1
289335,375.76,49.766890,18.235011,0,0,0,96889.02,30.23,8.32,,,,,,,1
290156,375.73,49.766890,18.235011,0,0,0,96889.02,30.23,8.32,,,,,,,1
290973,375.73,49.766890,18.235011,0,0,0,96889.02,30.23,8.32,,,,,,,1
291106,375.59,49.766890,18.235011,0,0,0,96889.02,30.23,8.34,,,,,,,1
292203,375.51,49.766890,18.235011,0,0,0,96889.02,30.23,8.34,,,,,,,1
293226,375.38,49.766890,18.235011,0,0,0,96889.02,30.23,8.34,,,,,,,1
294252,375.50,49.766890,18.235011,0,0,0,96889.02,30.23,8.34,,,,,,,1
295289,375.60,49.766890,18.235011,0,0,0,96889.02,30.23,8.34,,,,,,,1
295726,375.60,49.766890,18.235011,0,0,0,96895.98,30.20,8.34,,,,,,,1
296052,375.60,49.796271,16.683241,3,0,0,96895.98,30.20,8.34,,,,,,,1
296402,375.40,49.796271,16.683241,3,0,0,96895.98,30.20,8.33,,,,,,,1
297323,375.15,49.796271,16.683241,3,0,0,96895.98,30.20,8.33,,,,,,,1
298346,375.17,49.796271,16.683241,3,0,0,96895.98,30.20,8.33,,,,,,,1
299164,375.30,49.796271,16.683241,3,0,0,96895.98,30.20,8.33,,,,,,,1
300082,375.41,49.796271,16.683241,3,0,0,96895.98,30.20,8.33,,,,,,,1
301008,375.41,49.766890,18.235011,0,0,0,96895.98,30.20,8.33,,,,,,,1
301204,375.16,49.766890,18.235011,0,0,0,96895.98,30.20,8.31,,,,,,,1
302236,375.16,49.766890,18.235011,0,0,0,96895.98,30.20,8.31,,,,,,,1
303262,374.98,49.766890,18.235011,0,0,0,96895.98,30.20,8.31,,,,,,,1
304174,374.88,49.766890,18.235011,0,0,0,96895.98,30.20,8.31,,,,,,,1
305419,375.00,49.766890,18.235011,0,0,0,96895.98,30.20,8.31,,,,,,,1
305815,375.00,49.766890,18.235011,0,0,0,96899.34,30.18,8.31,,,,,,,1
306112,375.00,49.766890,18.235011,0,0,0,96899.34,30.18,8.31,,,,,,,1
306439,375.07,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
307205,375.10,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
308168,374.98,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
309202,374.76,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
310112,375.23,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
310987,375.23,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
311616,374.90,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
312212,374.70,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
313191,374.90,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
314090,374.77,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
315243,374.55,49.766890,18.235011,0,0,0,96899.34,30.18,8.33,,,,,,,1
315876,374.55,49.766890,18.235011,0,0,0,96910.08,30.15,8.33,,,,,,,1
316046,374.55,49.766890,18.235011,0,0,0,96910.08,30.15,8.33,,,,,,,1
316318,374.21,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
317206,374.41,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
318332,374.41,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
319209,374.54,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
320085,374.35,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
321076,374.35,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
321366,374.09,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
322330,374.17,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
323227,373.76,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
324086,373.81,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
325128,373.87,49.766890,18.235011,0,0,0,96910.08,30.15,8.30,,,,,,,1
325725,373.87,49.766890,18.235011,0,0,0,96917.94,30.14,8.30,,,,,,,1
326098,373.87,49.970638,17.042475,2,0,0,96917.94,30.14,8.30,,,,,,,1
326607,373.63,49.970638,17.042475,2,0,0,96917.94,30.14,8.29,,,,,,,1
329066,373.79,49.970638,17.042475,2,0,0,96917.94,30.14,8.29,,,,,,,1
329187,373.72,49.970638,17.042475,2,0,0,96917.94,30.14,8.29,,,,,,,1
329478,373.67,49.970638,17.042475,2,0,0,96917.94,30.14,8.29,,,,,,,1
330085,373.54,49.970638,17.042475,2,0,0,96917.94,30.14,8.29,,,,,,,1
330912,373.54,49.796245,16.684220,3,0,0,96917.94,30.14,8.29,,,,,,,1
331212,374.07,49.796245,16.684220,3,0,0,96917.94,30.14,8.30,,,,,,,1
332082,373.70,49.796245,16.684220,3,0,0,96917.94,30.14,8.30,,,,,,,1
333163,373.51,49.796245,16.684220,3,0,0,96917.94,30.14,8.30,,,,,,,1
334187,373.49,49.796245,16.684220,3,0,0,96917.94,30.14,8.30,,,,,,,1
335417,373.45,49.796245,16.684220,3,0,0,96917.94,30.14,8.30,,,,,,,1
335924,373.45,49.796245,16.684220,3,0,0,96919.35,30.10,8.30,,,,,,,1
336065,373.45,49.970268,17.042875,2,0,0,96919.35,30.10,8.30,,,,,,,1
336441,373.85,49.970268,17.042875,2,0,0,96919.35,30.10,8.29,,,,,,,1
337164,373.65,49.970268,17.042875,2,0,0,96919.35,30.10,8.29,,,,,,,1
338282,373.60,49.970268,17.042875,2,0,0,96919.35,30.10,8.29,,,,,,,1
339303,373.56,49.970268,17.042875,2,0,0,96919.35,30.10,8.29,,,,,,,1
340186,373.70,49.970268,17.042875,2,0,0,96919.35,30.10,8.29,,,,,,,1
340952,373.70,49.796200,16.684420,3,0,0,96919.35,30.10,8.29,,,,,,,1
341126,373.37,49.796200,16.684420,3,0,0,96919.35,30.10,8.29,,,,,,,1
342172,373.29,49.796200,16.684420,3,0,0,96919.35,30.10,8.29,,,,,,,1
343199,373.37,49.796200,16.684420,3,0,0,96919.35,30.10,8.29,,,,,,,1
344224,373.43,49.796200,16.684420,3,0,0,96919.35,30.10,8.29,,,,,,,1
345249,373.15,49.796200,16.684420,3,0,0,96919.35,30.10,8.29,,,,,,,1
345862,373.15,49.796200,16.684420,3,0,0,96921.24,30.10,8.29,,,,,,,1
346056,373.15,49.996273,16.814020,2,0,0,96921.24,30.10,8.29,,,,,,,1
346368,373.40,49.996273,16.814020,2,0,0,96921.24,30.10,8.29,,,,,,,1
347294,373.30,49.996273,16.814020,2,0,0,96921.24,30.10,8.29,,,,,,,1
348319,373.27,49.996273,16.814020,2,0,0,96921.24,30.10,8.29,,,,,,,1
349132,373.17,49.996273,16.814020,2,0,0,96921.24,30.10,8.29,,,,,,,1
350272,373.21,49.996273,16.814020,2,0,0,96921.24,30.10,8.29,,,,,,,1
350982,373.21,50.139613,16.907108,2,0,0,96921.24,30.10,8.29,,,,,,,1
351105,373.22,50.139613,16.907108,2,0,0,96921.24,30.10,8.28,,,,,,,1
353128,372.93,50.139613,16.907108,2,0,0,96921.24,30.10,8.28,,,,,,,1
353332,372.99,50.139613,16.907108,2,0,0,96921.24,30.10,8.28,,,,,,,1
354259,373.18,50.139613,16.907108,2,0,0,96921.24,30.10,8.28,,,,,,,1
355284,372.70,50.139613,16.907108,2,0,0,96921.24,30.10,8.28,,,,,,,1
355730,372.70,50.139613,16.907108,2,0,0,96927.15,30.11,8.28,,,,,,,1
356312,372.70,50.220398,17.570006,2,0,0,96927.15,30.11,8.28,,,,,,,1
356445,372.97,50.220398,17.570006,2,0,0,96927.15,30.11,8.30,,,,,,,1
357082,372.96,50.220398,17.570006,2,0,0,96927.15,30.11,8.30,,,,,,,1
358147,373.22,50.220398,17.570006,2,0,0,96927.15,30.11,8.30,,,,,,,1
359380,372.87,50.220398,17.570006,2,0,0,96927.15,30.11,8.30,,,,,,,1
360078,372.84,50.220398,17.570006,2,0,0,96927.15,30.11,8.30,,,,,,,1
361018,372.84,50.260278,17.655708,2,0,0,96927.15,30.11,8.30,,,,,,,1
361093,372.75,50.260278,17.655708,2,0,0,96927.15,30.11,8.29,,,,,,,1
362347,372.74,50.260278,17.655708,2,0,0,96927.15,30.11,8.29,,,,,,,1
363062,372.55,50.260278,17.655708,2,0,0,96927.15,30.11,8.29,,,,,,,1
364292,372.36,50.260278,17.655708,2,0,0,96927.15,30.11,8.29,,,,,,,1
365316,372.39,50.260278,17.655708,2,0,0,96927.15,30.11,8.29,,,,,,,1
365827,372.39,50.260278,17.655708,2,0,0,96933.10,30.16,8.29,,,,,,,1
365950,372.39,49.795858,16.686385,3,0,0,96933.10,30.16,8.29,,,,,,,1
366342,372.13,49.795858,16.686385,3,0,0,96933.10,30.16,8.28,,,,,,,1
367162,372.36,49.795858,16.686385,3,0,0,96933.10,30.16,8.28,,,,,,,1
368185,372.25,49.795858,16.686385,3,0,0,96933.10,30.16,8.28,,,,,,,1
369068,372.52,49.795858,16.686385,3,0,0,96933.10,30.16,8.28,,,,,,,1
370133,372.17,49.795858,16.686385,3,0,0,96933.10,30.16,8.28,,,,,,,1
370805,372.17,50.190475,17.510041,2,0,0,96933.10,30.16,8.28,,,,,,,1
371252,372.48,50.190475,17.510041,2,0,0,96933.10,30.16,8.29,,,,,,,1
372266,372.05,50.190475,17.510041,2,0,0,96933.10,30.16,8.29,,,,,,,1
373092,371.78,50.190475,17.510041,2,0,0,96933.10,30.16,8.29,,,,,,,1
374118,371.84,50.190475,17.510041,2,0,0,96933.10,30.16,8.29,,,,,,,1
375236,371.95,50.190475,17.510041,2,0,0,96933.10,30.16,8.29,,,,,,,1
375698,371.95,50.190475,17.510041,2,0,0,96936.27,30.20,8.29,,,,,,,1
375942,371.95,49.796175,16.685320,3,0,0,96936.27,30.20,8.29,,,,,,,1
376141,372.14,49.796175,16.685320,3,0,0,96936.27,30.20,8.29,,,,,,,1
377196,372.16,49.796175,16.685320,3,0,0,96936.27,30.20,8.29,,,,,,,1
378118,371.88,49.796175,16.685320,3,0,0,96936.27,30.20,8.29,,,,,,,1
379205,371.91,49.796175,16.685320,3,0,0,96936.27,30.20,8.29,,,,,,,1
380268,371.81,49.796175,16.685320,3,0,0,96936.27,30.20,8.29,,,,,,,1
380884,371.81,49.796125,16.685355,5,15,1,96936.27,30.20,8.29,,,,,,,1
381186,371.72,49.796125,16.685355,5,15,1,96936.27,30.20,8.28,,,,,,,1
382112,371.72,49.796125,16.685355,5,15,1,96936.27,30.20,8.28,,,,,,,1
383336,372.02,49.796125,16.685355,5,15,1,96936.27,30.20,8.28,,,,,,,1
384308,371.92,49.796125,16.685355,5,15,1,96936.27,30.20,8.28,,,,,,,1
385181,371.66,49.796125,16.685355,5,15,1,96936.27,30.20,8.28,,,,,,,1
385691,371.66,49.796125,16.685355,5,15,1,96938.99,30.23,8.28,,,,,,,1
386101,371.66,49.796103,16.685510,4,35,1,96938.99,30.23,8.28,,,,,,,1
386224,372.13,49.796103,16.685510,4,35,1,96938.99,30.23,8.28,,,,,,,1
387234,371.81,49.796103,16.685510,4,35,1,96938.99,30.23,8.28,,,,,,,1
388254,371.55,49.796103,16.685510,4,35,1,96938.99,30.23,8.28,,,,,,,1
389276,371.58,49.796103,16.685510,4,35,1,96938.99,30.23,8.28,,,,,,,1
390304,371.38,49.796103,16.685510,4,35,1,96938.99,30.23,8.28,,,,,,,1
390917,371.38,49.796111,16.685625,6,14,1,96938.99,30.23,8.28,,,,,,,1
391114,371.57,49.796111,16.685625,6,14,1,96938.99,30.23,8.29,,,,,,,1
392142,371.37,49.796111,16.685625,6,14,1,96938.99,30.23,8.29,,,,,,,1
393171,371.38,49.796111,16.685625,6,14,1,96938.99,30.23,8.29,,,,,,,1
394086,371.37,49.796111,16.685625,6,14,1,96938.99,30.23,8.29,,,,,,,1
395422,371.61,49.796111,16.685625,6,14,1,96938.99,30.23,8.29,,,,,,,1
395935,371.61,49.796111,16.685625,6,14,1,96943.98,30.30,8.29,,,,,,,1
396062,371.61,49.796113,16.685718,6,14,1,96943.98,30.30,8.29,,,,,,,1
396192,371.45,49.796113,16.685718,6,14,1,96943.98,30.30,8.28,,,,,,,1
397267,371.37,49.796113,16.685718,6,14,1,96943.98,30.30,8.28,,,,,,,1
398185,371.35,49.796113,16.685718,6,14,1,96943.98,30.30,8.28,,,,,,,1
399316,371.40,49.796113,16.685718,6,14,1,96943.98,30.30,8.28,,,,,,,1
400134,371.54,49.796113,16.685718,6,14,1,96943.98,30.30,8.28,,,,,,,1
400853,371.54,49.796126,16.685808,0,255,0,96943.98,30.30,8.28,,,,,,,1
401081,371.23,49.796126,16.685808,0,255,0,96943.98,30.30,8.27,,,,,,,1
402084,371.22,49.796126,16.685808,0,255,0,96943.98,30.30,8.27,,,,,,,1
403206,371.43,49.796126,16.685808,0,255,0,96943.98,30.30,8.27,,,,,,,1
404226,371.57,49.796126,16.685808,0,255,0,96943.98,30.30,8.27,,,,,,,1
405082,371.35,49.796126,16.685808,0,255,0,96943.98,30.30,8.27,,,,,,,1
405761,371.35,49.796126,16.685808,0,255,0,96940.74,30.38,8.27,,,,,,,1
406084,371.35,49.796115,16.685883,6,14,1,96940.74,30.38,8.27,,,,,,,1
406273,371.57,49.796115,16.685883,6,14,1,96940.74,30.38,8.28,,,,,,,1
407239,371.31,49.796115,16.685883,6,14,1,96940.74,30.38,8.28,,,,,,,1
408118,371.10,49.796115,16.685883,6,14,1,96940.74,30.38,8.28,,,,,,,1
409141,371.33,49.796115,16.685883,6,14,1,96940.74,30.38,8.28,,,,,,,1
410085,371.19,49.796115,16.685883,6,14,1,96940.74,30.38,8.28,,,,,,,1
410989,371.19,49.796145,16.685988,6,14,1,96940.74,30.38,8.28,,,,,,,1
411116,371.51,49.796145,16.685988,6,14,1,96940.74,30.38,8.28,,,,,,,1
412222,371.18,49.796145,16.685988,6,14,1,96940.74,30.38,8.28,,,,,,,1
413238,371.20,49.796145,16.685988,6,14,1,96940.74,30.38,8.28,,,,,,,1
414262,370.99,49.796145,16.685988,6,14,1,96940.74,30.38,8.28,,,,,,,1
415286,371.32,49.796145,16.685988,6,14,1,96940.74,30.38,8.28,,,,,,,1
415783,371.32,49.796145,16.685988,6,14,1,96945.59,30.44,8.28,,,,,,,1
416112,371.32,49.796146,16.686051,7,11,1,96945.59,30.44,8.28,,,,,,,1
416221,371.03,49.796146,16.686051,7,11,1,96945.59,30.44,8.28,,,,,,,1
417332,371.50,49.796146,16.686051,7,11,1,96945.59,30.44,8.28,,,,,,,1
418152,371.52,49.796146,16.686051,7,11,1,96945.59,30.44,8.28,,,,,,,1
419180,371.32,49.796146,16.686051,7,11,1,96945.59,30.44,8.28,,,,,,,1
420202,371.05,49.796146,16.686051,7,11,1,96945.59,30.44,8.28,,,,,,,1
420814,371.05,49.796146,16.686145,7,11,1,96945.59,30.44,8.28,,,,,,,1
421225,371.05,49.796146,16.686145,7,11,1,96945.59,30.44,8.28,,,,,,,1
422144,371.01,49.796146,16.686145,7,11,1,96945.59,30.44,8.28,,,,,,,1
423275,371.07,49.796146,16.686145,7,11,1,96945.59,30.44,8.28,,,,,,,1
424194,371.07,49.796146,16.686145,7,11,1,96945.59,30.44,8.28,,,,,,,1
425220,371.00,49.796146,16.686145,7,11,1,96945.59,30.44,8.28,,,,,,,1
425932,371.00,49.796146,16.686145,7,11,1,96949.45,30.49,8.28,,,,,,,1
426061,371.00,49.796153,16.686248,7,11,1,96949.45,30.49,8.28,,,,,,,1
426192,371.02,49.796153,16.686248,7,11,1,96949.45,30.49,8.27,,,,,,,1
427166,371.19,49.796153,16.686248,7,11,1,96949.45,30.49,8.27,,,,,,,1
428186,370.96,49.796153,16.686248,7,11,1,96949.45,30.49,8.27,,,,,,,1
429216,371.01,49.796153,16.686248,7,11,1,96949.45,30.49,8.27,,,,,,,1
430236,370.64,49.796153,16.686248,7,11,1,96949.45,30.49,8.27,,,,,,,1
430968,370.64,49.796150,16.686331,7,11,1,96949.45,30.49,8.27,,,,,,,1
431107,370.79,49.796150,16.686331,7,11,1,96949.45,30.49,8.28,,,,,,,1
432288,370.85,49.796150,16.686331,7,11,1,96949.45,30.49,8.28,,,,,,,1
433119,370.84,49.796150,16.686331,7,11,1,96949.45,30.49,8.28,,,,,,,1
434133,370.57,49.796150,16.686331,7,11,1,96949.45,30.49,8.28,,,,,,,1
435126,370.97,49.796150,16.686331,7,11,1,96949.45,30.49,8.28,,,,,,,1
435762,370.97,49.796150,16.686331,7,11,1,96951.97,30.53,8.28,,,,,,,1
436282,370.97,49.796155,16.686443,7,12,1,96951.97,30.53,8.28,,,,,,,1
436422,371.06,49.796155,16.686443,7,12,1,96951.97,30.53,8.28,,,,,,,1
437122,371.20,49.796155,16.686443,7,12,1,96951.97,30.53,8.28,,,,,,,1
438434,371.01,49.796155,16.686443,7,12,1,96951.97,30.53,8.28,,,,,,,1
439086,370.85,49.796155,16.686443,7,12,1,96951.97,30.53,8.28,,,,,,,1
440276,370.44,49.796155,16.686443,7,12,1,96951.97,30.53,8.28,,,,,,,1
440891,370.44,49.796151,16.686486,7,11,1,96951.97,30.53,8.28,,,,,,,1
441223,370.77,49.796151,16.686486,7,11,1,96951.97,30.53,8.28,,,,,,,1
442116,370.70,49.796151,16.686486,7,11,1,96951.97,30.53,8.28,,,,,,,1
443241,370.71,49.796151,16.686486,7,11,1,96951.97,30.53,8.28,,,,,,,1
444168,370.74,49.796151,16.686486,7,11,1,96951.97,30.53,8.28,,,,,,,1
445191,371.06,49.796151,16.686486,7,11,1,96951.97,30.53,8.28,,,,,,,1
445702,371.06,49.796151,16.686486,7,11,1,96949.15,30.58,8.28,,,,,,,1
446107,371.06,49.796161,16.686588,7,11,1,96949.15,30.58,8.28,,,,,,,1
446233,370.82,49.796161,16.686588,7,11,1,96949.15,30.58,8.28,,,,,,,1
447157,370.77,49.796161,16.686588,7,11,1,96949.15,30.58,8.28,,,,,,,1
448156,370.80,49.796161,16.686588,7,11,1,96949.15,30.58,8.28,,,,,,,1
449330,370.36,49.796161,16.686588,7,11,1,96949.15,30.58,8.28,,,,,,,1
450101,370.89,49.796161,16.686588,7,11,1,96949.15,30.58,8.28,,,,,,,1
450816,370.89,49.796153,16.686695,7,11,1,96949.15,30.58,8.28,,,,,,,1
451156,370.42,49.796153,16.686695,7,11,1,96949.15,30.58,8.28,,,,,,,1
452252,370.69,49.796153,16.686695,7,11,1,96949.15,30.58,8.28,,,,,,,1
453158,370.59,49.796153,16.686695,7,11,1,96949.15,30.58,8.28,,,,,,,1
454302,370.97,49.796153,16.686695,7,11,1,96949.15,30.58,8.28,,,,,,,1
455116,371.10,49.796153,16.686695,7,11,1,96949.15,30.58,8.28,,,,,,,1
455732,371.10,49.796153,16.686695,7,11,1,96947.85,30.62,8.28,,,,,,,1
456040,371.10,49.796158,16.686806,7,11,1,96947.85,30.62,8.28,,,,,,,1
456183,371.29,49.796158,16.686806,7,11,1,96947.85,30.62,8.28,,,,,,,1
457168,371.05,49.796158,16.686806,7,11,1,96947.85,30.62,8.28,,,,,,,1
458119,370.85,49.796158,16.686806,7,11,1,96947.85,30.62,8.28,,,,,,,1
459322,370.95,49.796158,16.686806,7,11,1,96947.85,30.62,8.28,,,,,,,1
460345,371.04,49.796158,16.686806,7,11,1,96947.85,30.62,8.28,,,,,,,1
460832,371.04,49.796151,16.686893,7,11,1,96947.85,30.62,8.28,,,,,,,1
461161,370.97,49.796151,16.686893,7,11,1,96947.85,30.62,8.28,,,,,,,1
462392,370.84,49.796151,16.686893,7,11,1,96947.85,30.62,8.28,,,,,,,1
463417,371.03,49.796151,16.686893,7,11,1,96947.85,30.62,8.28,,,,,,,1
464236,371.15,49.796151,16.686893,7,11,1,96947.85,30.62,8.28,,,,,,,1
465099,371.03,49.796151,16.686893,7,11,1,96947.85,30.62,8.28,,,,,,,1
465702,371.03,49.796151,16.686893,7,11,1,96945.06,30.59,8.28,,,,,,,1
466285,371.03,49.796156,16.686995,7,11,1,96945.06,30.59,8.28,,,,,,,1
466402,371.47,49.796156,16.686995,7,11,1,96945.06,30.59,8.28,,,,,,,1
467307,371.02,49.796156,16.686995,7,11,1,96945.06,30.59,8.28,,,,,,,1
468126,371.03,49.796156,16.686995,7,11,1,96945.06,30.59,8.28,,,,,,,1
469152,371.15,49.796156,16.686995,7,11,1,96945.06,30.59,8.28,,,,,,,1
470123,371.07,49.796156,16.686995,7,11,1,96945.06,30.59,8.28,,,,,,,1
470994,371.07,49.796155,16.687091,7,11,1,96945.06,30.59,8.28,,,,,,,1
471134,371.16,49.796155,16.687091,7,11,1,96945.06,30.59,8.28,,,,,,,1
472223,371.51,49.796155,16.687091,7,11,1,96945.06,30.59,8.28,,,,,,,1
473246,371.23,49.796155,16.687091,7,11,1,96945.06,30.59,8.28,,,,,,,1
474274,371.11,49.796155,16.687091,7,11,1,96945.06,30.59,8.28,,,,,,,1
475128,371.36,49.796155,16.687091,7,11,1,96945.06,30.59,8.28,,,,,,,1
475720,371.36,49.796155,16.687091,7,11,1,96942.52,30.55,8.28,,,,,,,1
476320,371.36,49.796156,16.687155,7,11,1,96942.52,30.55,8.28,,,,,,,1
476442,371.21,49.796156,16.687155,7,11,1,96942.52,30.55,8.28,,,,,,,1
477341,371.32,49.796156,16.687155,7,11,1,96942.52,30.55,8.28,,,,,,,1
478367,371.43,49.796156,16.687155,7,11,1,96942.52,30.55,8.28,,,,,,,1
479191,371.12,49.796156,16.687155,7,11,1,96942.52,30.55,8.28,,,,,,,1
480211,371.64,49.796156,16.687155,7,11,1,96942.52,30.55,8.28,,,,,,,1
480822,371.64,49.796151,16.687231,7,11,1,96942.52,30.55,8.28,,,,,,,1
481336,371.20,49.796151,16.687231,7,11,1,96942.52,30.55,8.28,,,,,,,1
482258,371.32,49.796151,16.687231,7,11,1,96942.52,30.55,8.28,,,,,,,1
483283,371.10,49.796151,16.687231,7,11,1,96942.52,30.55,8.28,,,,,,,1
484149,371.34,49.796151,16.687231,7,11,1,96942.52,30.55,8.28,,,,,,,1
485125,371.51,49.796151,16.687231,7,11,1,96942.52,30.55,8.28,,,,,,,1
